Name,OID,Status,SDID,SD Name
Parent 1 Drawing,O-004824,Active,SD-000402,Receptive Person/action
Parent 1 Drinking,O-004826,Active,SD-000402,Receptive Person/action
Parent 1 Eating,O-004828,Active,SD-000402,Receptive Person/action
Parent 1 Jumping,O-004830,Active,SD-000402,Receptive Person/action
Parent 1 Reading,O-004832,Active,SD-000402,Receptive Person/action
Parent 1 Sleeping,O-004834,Active,SD-000402,Receptive Person/action
Parent 1 Waving,O-004836,Active,SD-000402,Receptive Person/action
Parent 2 Clapping,O-004842,Active,SD-000402,Receptive Person/action
Parent 2 Cooking,O-004844,Active,SD-000402,Receptive Person/action
Parent 2 Cutting,O-004846,Active,SD-000402,Receptive Person/action
Parent 2 Drawing,O-004848,Active,SD-000402,Receptive Person/action
Parent 2 Drinking,O-004850,Active,SD-000402,Receptive Person/action
Parent 2 Eating,O-004852,Active,SD-000402,Receptive Person/action
Parent 2 Jumping,O-004854,Active,SD-000402,Receptive Person/action
Parent 2 Reading,O-004856,Active,SD-000402,Receptive Person/action
Parent 2 Sleeping,O-004858,Active,SD-000402,Receptive Person/action
Parent 2 Waving,O-004860,Active,SD-000402,Receptive Person/action
Sibling 1 Clapping,O-005693,Active,SD-000402,Receptive Person/action
Sibling 1 Cooking,O-005695,Active,SD-000402,Receptive Person/action
Sibling 1 Cutting,O-005697,Active,SD-000402,Receptive Person/action
Sibling 1 Drawing,O-005699,Active,SD-000402,Receptive Person/action
Sibling 1 Drinking,O-005701,Active,SD-000402,Receptive Person/action
Sibling 1 Eating,O-005703,Active,SD-000402,Receptive Person/action
Sibling 1 Jumping,O-005705,Active,SD-000402,Receptive Person/action
Sibling 1 Reading,O-005707,Active,SD-000402,Receptive Person/action
Sibling 1 Sleeping,O-005709,Active,SD-000402,Receptive Person/action
Sibling 1 Waving,O-005711,Active,SD-000402,Receptive Person/action
Sibling 2 Clapping,O-005714,Active,SD-000402,Receptive Person/action
Sibling 2 Cooking,O-005716,Active,SD-000402,Receptive Person/action
Sibling 2 Cutting,O-005718,Active,SD-000402,Receptive Person/action
Sibling 2 Drawing,O-005720,Active,SD-000402,Receptive Person/action
Sibling 2 Drinking,O-005722,Active,SD-000402,Receptive Person/action
Sibling 2 Eating,O-005724,Active,SD-000402,Receptive Person/action
Sibling 2 Jumping,O-005726,Active,SD-000402,Receptive Person/action
Sibling 2 Reading,O-005728,Active,SD-000402,Receptive Person/action
Sibling 2 Sleeping,O-005730,Active,SD-000402,Receptive Person/action
Sibling 2 Waving,O-005732,Active,SD-000402,Receptive Person/action
TA1 Clapping,O-006232,Active,SD-000402,Receptive Person/action
TA1 Cooking,O-006234,Active,SD-000402,Receptive Person/action
TA1 Cutting,O-006236,Active,SD-000402,Receptive Person/action
TA 1 Drawing,O-006151,Active,SD-000402,Receptive Person/action
TA 1 Drinking,O-006153,Active,SD-000402,Receptive Person/action
TA 1 Eating,O-006155,Active,SD-000402,Receptive Person/action
TA 1 Jumping,O-006157,Active,SD-000402,Receptive Person/action
TA 1 Reading,O-006159,Active,SD-000402,Receptive Person/action
TA 1 Sleeping,O-006161,Active,SD-000402,Receptive Person/action
TA 1 Waving,O-006163,Active,SD-000402,Receptive Person/action
TA 2 Clapping,O-006166,Active,SD-000402,Receptive Person/action
TA 2 Cooking,O-006168,Active,SD-000402,Receptive Person/action
TA 2 Cutting,O-006170,Active,SD-000402,Receptive Person/action
TA 2 Drawing,O-006172,Active,SD-000402,Receptive Person/action
TA 2 Drinking,O-006174,Active,SD-000402,Receptive Person/action
TA 2 Eating,O-006176,Active,SD-000402,Receptive Person/action
TA 2 Jumping,O-006178,Active,SD-000402,Receptive Person/action
TA 2 Reading,O-006180,Active,SD-000402,Receptive Person/action
TA 2 Sleeping,O-006182,Active,SD-000402,Receptive Person/action
TA 2 Waving,O-006184,Active,SD-000402,Receptive Person/action
TA 3 Clapping,O-006187,Active,SD-000402,Receptive Person/action
TA 3 Cooking,O-006189,Active,SD-000402,Receptive Person/action
TA 3 Cutting,O-006191,Active,SD-000402,Receptive Person/action
TA 3 Drawing,O-006193,Active,SD-000402,Receptive Person/action
TA 3 Drinking,O-006195,Active,SD-000402,Receptive Person/action
TA 3 Eating,O-006197,Active,SD-000402,Receptive Person/action
TA 3 Jumping,O-006199,Active,SD-000402,Receptive Person/action
TA 3 Reading,O-006201,Active,SD-000402,Receptive Person/action
TA 3 Sleeping,O-006203,Active,SD-000402,Receptive Person/action
TA 3 Waving,O-006205,Active,SD-000402,Receptive Person/action
TA 4 Clapping,O-006208,Active,SD-000402,Receptive Person/action
TA 4 Cooking,O-006210,Active,SD-000402,Receptive Person/action
TA 4 Cutting,O-006212,Active,SD-000402,Receptive Person/action
TA 4 Drawing,O-006214,Active,SD-000402,Receptive Person/action
TA 4 Drinking,O-006216,Active,SD-000402,Receptive Person/action
TA 4 Eating,O-006218,Active,SD-000402,Receptive Person/action
TA 4 Jumping,O-006220,Active,SD-000402,Receptive Person/action
TA 4 Reading,O-006222,Active,SD-000402,Receptive Person/action
TA 4 Sleeping,O-006224,Active,SD-000402,Receptive Person/action
TA 4 Waving,O-006226,Active,SD-000402,Receptive Person/action
Generalised,O-003020,Active,SD-000402,Receptive Person/action
Parent 1 Clapping,O-004819,Active,SD-000169,Expressive Person/Action
Parent 1 Cooking,O-004821,Active,SD-000169,Expressive Person/Action
Parent 1 Cutting,O-004823,Active,SD-000169,Expressive Person/Action
Parent 1 Drawing,O-004825,Active,SD-000169,Expressive Person/Action
Parent 1 Drinking,O-004827,Active,SD-000169,Expressive Person/Action
Parent 1 Eating,O-004829,Active,SD-000169,Expressive Person/Action
Parent 1 Jumping,O-004831,Active,SD-000169,Expressive Person/Action
Parent 1 Reading,O-004833,Active,SD-000169,Expressive Person/Action
Parent 1 Sleeping,O-004835,Active,SD-000169,Expressive Person/Action
Parent 1 Waving,O-004837,Active,SD-000169,Expressive Person/Action
Parent 2 Clapping,O-004843,Active,SD-000169,Expressive Person/Action
Parent 2 Cooking,O-004845,Active,SD-000169,Expressive Person/Action
Parent 2 Cutting,O-004847,Active,SD-000169,Expressive Person/Action
Parent 2 Drawing,O-004849,Active,SD-000169,Expressive Person/Action
Parent 2 Drinking,O-004851,Active,SD-000169,Expressive Person/Action
Parent 2 Eating,O-004853,Active,SD-000169,Expressive Person/Action
Parent 2 Jumping,O-004855,Active,SD-000169,Expressive Person/Action
Parent 2 Reading,O-004857,Active,SD-000169,Expressive Person/Action
Parent 2 Sleeping,O-004859,Active,SD-000169,Expressive Person/Action
Parent 2 Waving,O-004861,Active,SD-000169,Expressive Person/Action
Sibling 1 Clapping,O-005694,Active,SD-000169,Expressive Person/Action
Sibling 1 Cooking,O-005696,Active,SD-000169,Expressive Person/Action
Sibling 1 Cutting,O-005698,Active,SD-000169,Expressive Person/Action
Sibling 1 Drawing,O-005700,Active,SD-000169,Expressive Person/Action
Sibling 1 Drinking,O-005702,Active,SD-000169,Expressive Person/Action
Sibling 1 Eating,O-005704,Active,SD-000169,Expressive Person/Action
Sibling 1 Jumping,O-005706,Active,SD-000169,Expressive Person/Action
Sibling 1 Reading,O-005708,Active,SD-000169,Expressive Person/Action
Sibling 1 Sleeping,O-005710,Active,SD-000169,Expressive Person/Action
Sibling 1 Waving,O-005712,Active,SD-000169,Expressive Person/Action
Sibling 2 Clapping,O-005715,Active,SD-000169,Expressive Person/Action
Sibling 2 Cooking,O-005717,Active,SD-000169,Expressive Person/Action
Sibling 2 Cutting,O-005719,Active,SD-000169,Expressive Person/Action
Sibling 2 Drawing,O-005721,Active,SD-000169,Expressive Person/Action
Sibling 2 Drinking,O-005723,Active,SD-000169,Expressive Person/Action
Sibling 2 Eating,O-005725,Active,SD-000169,Expressive Person/Action
Sibling 2 Jumping,O-005727,Active,SD-000169,Expressive Person/Action
Sibling 2 Reading,O-005729,Active,SD-000169,Expressive Person/Action
Sibling 2 Sleeping,O-005731,Active,SD-000169,Expressive Person/Action
Sibling 2 Waving,O-005733,Active,SD-000169,Expressive Person/Action
TA1 Clapping,O-006233,Active,SD-000169,Expressive Person/Action
TA1 Cooking,O-006235,Active,SD-000169,Expressive Person/Action
TA1 Cutting,O-006237,Active,SD-000169,Expressive Person/Action
TA 1 Drawing,O-006152,Active,SD-000169,Expressive Person/Action
TA 1 Drinking,O-006154,Active,SD-000169,Expressive Person/Action
TA 1 Eating,O-006156,Active,SD-000169,Expressive Person/Action
TA 1 Jumping,O-006158,Active,SD-000169,Expressive Person/Action
TA 1 Reading,O-006160,Active,SD-000169,Expressive Person/Action
TA 1 Sleeping,O-006162,Active,SD-000169,Expressive Person/Action
TA 1 Waving,O-006164,Active,SD-000169,Expressive Person/Action
TA 2 Clapping,O-006167,Active,SD-000169,Expressive Person/Action
TA 2 Cooking,O-006169,Active,SD-000169,Expressive Person/Action
TA 2 Cutting,O-006171,Active,SD-000169,Expressive Person/Action
TA 2 Drawing,O-006173,Active,SD-000169,Expressive Person/Action
TA 2 Drinking,O-006175,Active,SD-000169,Expressive Person/Action
TA 2 Eating,O-006177,Active,SD-000169,Expressive Person/Action
TA 2 Jumping,O-006179,Active,SD-000169,Expressive Person/Action
TA 2 Reading,O-006181,Active,SD-000169,Expressive Person/Action
TA 2 Sleeping,O-006183,Active,SD-000169,Expressive Person/Action
TA 2 Waving,O-006185,Active,SD-000169,Expressive Person/Action
TA 3 Clapping,O-006188,Active,SD-000169,Expressive Person/Action
TA 3 Cooking,O-006190,Active,SD-000169,Expressive Person/Action
TA 3 Cutting,O-006192,Active,SD-000169,Expressive Person/Action
TA 3 Drawing,O-006194,Active,SD-000169,Expressive Person/Action
TA 3 Drinking,O-006196,Active,SD-000169,Expressive Person/Action
TA 3 Eating,O-006198,Active,SD-000169,Expressive Person/Action
TA 3 Jumping,O-006200,Active,SD-000169,Expressive Person/Action
TA 3 Reading,O-006202,Active,SD-000169,Expressive Person/Action
TA 3 Sleeping,O-006204,Active,SD-000169,Expressive Person/Action
TA 3 Waving,O-006206,Active,SD-000169,Expressive Person/Action
TA 4 Clapping,O-006209,Active,SD-000169,Expressive Person/Action
TA 4 Cooking,O-006211,Active,SD-000169,Expressive Person/Action
TA 4 Cutting,O-006213,Active,SD-000169,Expressive Person/Action
TA 4 Drawing,O-006215,Active,SD-000169,Expressive Person/Action
TA 4 Drinking,O-006217,Active,SD-000169,Expressive Person/Action
TA 4 Eating,O-006219,Active,SD-000169,Expressive Person/Action
TA 4 Jumping,O-006221,Active,SD-000169,Expressive Person/Action
TA 4 Reading,O-006223,Active,SD-000169,Expressive Person/Action
TA 4 Sleeping,O-006225,Active,SD-000169,Expressive Person/Action
TA 4 Waving,O-006227,Active,SD-000169,Expressive Person/Action
Generalised,O-003021,Active,SD-000169,Expressive Person/Action
Bear,O-001045,Active,SD-000403,Receptive Q/A
Bee,O-001076,Active,SD-000403,Receptive Q/A
Bird,O-001133,Active,SD-000403,Receptive Q/A
Cat,O-001538,Active,SD-000403,Receptive Q/A
Chicken,O-001614,Active,SD-000403,Receptive Q/A
Cow,O-001855,Active,SD-000403,Receptive Q/A
Crocodile,O-001882,Active,SD-000403,Receptive Q/A
Dog,O-002125,Active,SD-000403,Receptive Q/A
Donkey,O-002148,Active,SD-000403,Receptive Q/A
Duck,O-002272,Active,SD-000403,Receptive Q/A
Elephant,O-002374,Active,SD-000403,Receptive Q/A
Frog,O-002842,Active,SD-000403,Receptive Q/A
Horse,O-003540,Active,SD-000403,Receptive Q/A
Lion,O-004147,Active,SD-000403,Receptive Q/A
Monkey,O-004286,Active,SD-000403,Receptive Q/A
Mouse,O-004331,Active,SD-000403,Receptive Q/A
Owl,O-004742,Active,SD-000403,Receptive Q/A
Pig,O-004976,Active,SD-000403,Receptive Q/A
Rooster,O-005422,Active,SD-000403,Receptive Q/A
Sheep,O-005609,Active,SD-000403,Receptive Q/A
Snake,O-005845,Active,SD-000403,Receptive Q/A
Tiger,O-006422,Active,SD-000403,Receptive Q/A
Various,O-006888,Active,SD-000403,Receptive Q/A
Generalised,O-003022,Active,SD-000403,Receptive Q/A
Bear,O-001046,Active,SD-000160,Expressive (Animal says...)
Bee,O-001077,Active,SD-000160,Expressive (Animal says...)
Bird,O-001134,Active,SD-000160,Expressive (Animal says...)
Cat,O-001539,Active,SD-000160,Expressive (Animal says...)
Chicken,O-001615,Active,SD-000160,Expressive (Animal says...)
Cow,O-001856,Active,SD-000160,Expressive (Animal says...)
Crocodile,O-001883,Active,SD-000160,Expressive (Animal says...)
Dog,O-002126,Active,SD-000160,Expressive (Animal says...)
Donkey,O-002149,Active,SD-000160,Expressive (Animal says...)
Duck,O-002273,Active,SD-000160,Expressive (Animal says...)
Elephant,O-002375,Active,SD-000160,Expressive (Animal says...)
Frog,O-002843,Active,SD-000160,Expressive (Animal says...)
Horse,O-003541,Active,SD-000160,Expressive (Animal says...)
Lion,O-004148,Active,SD-000160,Expressive (Animal says...)
Monkey,O-004287,Active,SD-000160,Expressive (Animal says...)
Mouse,O-004332,Active,SD-000160,Expressive (Animal says...)
Owl,O-004743,Active,SD-000160,Expressive (Animal says...)
Pig,O-004977,Active,SD-000160,Expressive (Animal says...)
Rooster,O-005423,Active,SD-000160,Expressive (Animal says...)
Sheep,O-005610,Active,SD-000160,Expressive (Animal says...)
Snake,O-005846,Active,SD-000160,Expressive (Animal says...)
Tiger,O-006423,Active,SD-000160,Expressive (Animal says...)
Various,O-006889,Active,SD-000160,Expressive (Animal says...)
Generalised,O-003023,Active,SD-000160,Expressive (Animal says...)
Exposure,O-002443,Active,SD-000300,Pasting
1 Shape,O-000195,Active,SD-000300,Pasting
2 Shapes,O-000329,Active,SD-000300,Pasting
3 Shapes,O-000439,Active,SD-000300,Pasting
Pom  Poms,O-005123,Active,SD-000300,Pasting
Popsicle sticks,O-005126,Active,SD-000300,Pasting
Feathers,O-002652,Active,SD-000300,Pasting
Various,O-006890,Active,SD-000300,Pasting
Generalised,O-003024,Active,SD-000300,Pasting
Exposure,O-002444,Active,SD-000062,Cutting
1 Snip,O-000196,Active,SD-000062,Cutting
2 Snips,O-000330,Active,SD-000062,Cutting
3 Snips,O-000440,Active,SD-000062,Cutting
Cut on line,O-001930,Active,SD-000062,Cutting
Cut circle,O-001927,Active,SD-000062,Cutting
Cut Square,O-001934,Active,SD-000062,Cutting
Cut triangle,O-001935,Active,SD-000062,Cutting
Various,O-006891,Active,SD-000062,Cutting
Generalised,O-003025,Active,SD-000062,Cutting
1cm strip 2cm line,O-000277,Active,SD-000064,Cutting on line
1cm strip 1cm line,O-000276,Active,SD-000064,Cutting on line
1cm strip .5cm line,O-000275,Active,SD-000064,Cutting on line
2cm strip 2cm line,O-000393,Active,SD-000064,Cutting on line
2cm strip 1cm line,O-000392,Active,SD-000064,Cutting on line
2cm strip .5cm line,O-000391,Active,SD-000064,Cutting on line
3cm strip 2cm line,O-000492,Active,SD-000064,Cutting on line
3cm strip 1cm line,O-000491,Active,SD-000064,Cutting on line
3cm strip .5cm line,O-000490,Active,SD-000064,Cutting on line
Exposure,O-002445,Active,SD-000446,Stamping
Stamping,O-005991,Active,SD-000446,Stamping
Bed-Pillow,O-001069,Active,SD-000123,Expressive
Bowl-Spoon,O-001302,Active,SD-000123,Expressive
Bread-Toaster,O-001328,Active,SD-000123,Expressive
Bucket-Spade,O-001365,Active,SD-000123,Expressive
Car-Tyre,O-001508,Active,SD-000123,Expressive
Cereal-Milk,O-001567,Active,SD-000123,Expressive
Computer-Mouse,O-001798,Active,SD-000123,Expressive
Hammer-Nail,O-003322,Active,SD-000123,Expressive
iPad-Charger,O-003780,Active,SD-000123,Expressive
Knife-Fork,O-004001,Active,SD-000123,Expressive
Match-Candle,O-004236,Active,SD-000123,Expressive
Moon-Stars,O-004301,Active,SD-000123,Expressive
Paint-Paintbrush,O-004777,Active,SD-000123,Expressive
Pencil-Paper,O-004920,Active,SD-000123,Expressive
Rain-Umbrella,O-005280,Active,SD-000123,Expressive
Shoes-Socks,O-005639,Active,SD-000123,Expressive
Toothbrush-Toothpaste,O-006492,Active,SD-000123,Expressive
TV-Remote,O-006681,Active,SD-000123,Expressive
Various,O-006892,Active,SD-000123,Expressive
Generalised,O-003026,Active,SD-000123,Expressive
Exposure,O-002446,Active,SD-000116,Exposure
Safe vs Dangerous,O-005486,Active,SD-000032,Brainstorm
Can control vs can't control,O-001463,Active,SD-000032,Brainstorm
private vs public,O-005169,Active,SD-000032,Brainstorm
private vs public body parts,O-005172,Active,SD-000032,Brainstorm
Various,O-006893,Active,SD-000032,Brainstorm
Generalised,O-003027,Active,SD-000032,Brainstorm
Safe vs Dangerous,O-005487,Active,SD-000340,Q/A
Can control vs can't control,O-001464,Active,SD-000340,Q/A
private vs public,O-005170,Active,SD-000340,Q/A
private vs public body parts,O-005173,Active,SD-000340,Q/A
Various,O-006894,Active,SD-000340,Q/A
Generalised,O-003028,Active,SD-000340,Q/A
Safe vs Dangerous,O-005488,Active,SD-000451,Statement
Can control vs can't control,O-001465,Active,SD-000451,Statement
private vs public,O-005171,Active,SD-000451,Statement
private vs public body parts,O-005174,Active,SD-000451,Statement
Various,O-006895,Active,SD-000451,Statement
Generalised,O-003029,Active,SD-000451,Statement
Days of the week,O-001996,Active,SD-000398,Receptive After
Items,O-003821,Active,SD-000398,Receptive After
Letters,O-004104,Active,SD-000398,Receptive After
Months,O-004290,Active,SD-000398,Receptive After
Numbers,O-004540,Active,SD-000398,Receptive After
Exposure,O-002447,Active,SD-000398,Receptive After
Generalised,O-003030,Active,SD-000398,Receptive After
Days of the week,O-001997,Active,SD-000163,Expressive Before
Items,O-003822,Active,SD-000163,Expressive Before
Letters,O-004105,Active,SD-000163,Expressive Before
Months,O-004291,Active,SD-000163,Expressive Before
